etfg_date,as_of_date,etf_ticker,constituent_ticker,constituent_description,constituent_weight,constituent_market_value,constituent_cusip,constituent_isin,constituent_figi,constituent_sedol,shares_held_of_constituent
2021-09-02,2021-09-02,QQQ,ATVI,ACTIVISION BLIZZARD INC,0.004266,836757307.120000,00507V109,US00507V1098,BBG000CVWGS6,2575818,10290952.000000
2021-09-02,2021-09-02,QQQ,AVGO,Broadcom Inc.,0.013562,2659975320.700000,11135F101,US11135F1012,BBG00KHY5S69,BDZ78H9,5407553.000000
2021-09-02,2021-09-02,QQQ,BIDU,BAIDU INC - SPON ADR,0.002841,557196685.760000,056752108,US0567521085,BBG000QXWHD1,B0FXT17,3431648.000000
2021-09-02,2021-09-02,QQQ,BIIB,BIOGEN INC,0.003411,669094700.850000,09062X103,US09062X1037,BBG000C17X76,2455965,1993905.000000
2021-09-02,2021-09-02,QQQ,BKNG,BOOKING HOLDINGS INC,0.006378,1250895829.140000,09857L108,US09857L1089,BBG000BLBVN4,BDRXDB4,543759.000000
2021-09-02,2021-09-02,QQQ,CDNS,CADENCE DESIGN SYS INC,0.003104,608777680.420000,127387108,US1273871087,BBG000C13CD9,2302232,3685318.000000
2021-09-02,2021-09-02,QQQ,CDW,CDW CORP/DE,0.001924,377427192.940000,12514G108,US12514G1085,BBG001P63B80,BBM5MD6,1856869.000000
2021-09-02,2021-09-02,QQQ,CERN,CERNER CORP,0.001552,304490257.400000,156782104,US1567821046,BBG000BFDLV8,2185284,3990698.000000
2021-09-02,2021-09-02,QQQ,CHKP,Check Point Software Technologies Ltd.,0.001144,224465801.120000,M22465104,IL0010824113,BBG000K82ZT8,2181334,1791856.000000
2021-09-02,2021-09-02,QQQ,CHTR,CHARTER COMMUNICATIONS INC-A,0.010459,2051431414.680000,16119P108,US16119P1084,BBG000VPGNR2,BZ6VT82,2498668.000000
2021-09-02,2021-09-02,QQQ,CMCSA,COMCAST CORP-CLASS A,0.019117,3749606718.000000,20030N101,US20030N1019,BBG000BFT2L4,2044545,60722376.000000
2021-09-02,2021-09-02,QQQ,COST,COSTCO WHOLESALE CORP,0.013775,2701711519.190000,22160K105,US22160K1051,BBG000F6H8W8,2701271,5860927.000000
2021-09-02,2021-09-02,QQQ,CPRT,COPART INC,0.002317,454518673.900000,217204106,US2172041061,BBG000BM9RH1,2208073,3133315.000000
2021-09-02,2021-09-02,QQQ,CRWD,Crowdstrike Holdings Inc. Class A,0.003667,719207480.160000,22788C105,US22788C1053,BBG00BLYKS03,BJJP138,2637648.000000
2021-09-02,2021-09-02,QQQ,CSCO,CISCO SYSTEMS INC,0.016940,3322581345.860000,17275R102,US17275R1023,BBG000C3J3C9,2198163,55813562.000000
2021-09-02,2021-09-02,QQQ,CSX,CSX CORP,0.004999,980441766.540000,126408103,US1264081035,BBG000BGJRC8,2160753,30093363.000000
2021-09-02,2021-09-02,QQQ,CTAS,CINTAS CORP,0.002812,551506087.660000,172908105,US1729081059,BBG000H3YXF8,2197137,1391357.000000
2021-09-02,2021-09-02,QQQ,CTSH,COGNIZANT TECH SOLUTIONS-A,0.002753,540015452.460000,192446102,US1924461023,BBG000BBDV81,2257019,6985066.000000
2021-09-02,2021-09-02,QQQ,DLTR,DOLLAR TREE INC,0.001450,284441572.450000,256746108,US2567461080,BBG000BSC0K9,2272476,3072055.000000
2021-09-02,2021-09-02,QQQ,DOCU,DocuSign Inc.,0.003870,759035604.060000,256163106,US2561631068,BBG000N7KJX8,BFYT7B7,2576758.000000
2021-09-02,2021-09-02,QQQ,DXCM,DEXCOM INC,0.003524,691235741.340000,252131107,US2521311074,BBG000QTF8K1,B0796X4,1280754.000000
2021-09-02,2021-09-02,QQQ,EA,ELECTRONIC ARTS INC,0.002810,551130557.600000,285512109,US2855121099,BBG000BP0KQ8,2310194,3790444.000000
2021-09-02,2021-09-02,QQQ,EBAY,EBAY INC,0.003519,690150223.990000,278642103,US2786421030,BBG000C43RR5,2293819,9022751.000000
2021-09-02,2021-09-02,QQQ,EXC,EXELON CORP,0.003306,648387636.900000,30161N101,US30161N1019,BBG000J6XT05,2670519,12941869.000000
2021-09-02,2021-09-02,QQQ,FAST,FASTENAL CO,0.002180,427663329.940000,311900104,US3119001044,BBG000BJ8YN7,2332262,7608314.000000
2021-09-02,2021-09-02,QQQ,FB,Facebook Inc.,0.039901,7825999052.800000,30303M102,US30303M1027,BBG000MM2P62,B7TL820,20853760.000000
2021-09-02,2021-09-02,QQQ,FISV,FISERV INC,0.005215,1022865077.520000,337738108,US3377381088,BBG000BJKPG0,2342034,8830744.000000
2021-09-02,2021-09-02,QQQ,FOX,FOX CORP- CLASS B,0.000590,115790090.800000,35137L204,US35137L2043,BBG00JHNKJY8,BJJMGY5,3354290.000000
2021-09-02,2021-09-02,QQQ,FOXA,FOX CORP - CLASS A,0.000821,160947809.820000,35137L105,US35137L1052,BBG00JHNJW99,BJJMGL2,4330046.000000
2021-09-02,2021-09-02,QQQ,GILD,GILEAD SCIENCES INC,0.006126,1201609863.580000,375558103,US3755581036,BBG000CKGBP2,2369174,16610587.000000
2021-09-02,2021-09-02,QQQ,GOOG,ALPHABET INC-CL C,0.041416,8123097678.060000,02079K107,US02079K1079,BBG009S3NB30,BYY88Y7,2816237.000000
2021-09-02,2021-09-02,QQQ,GOOGL,ALPHABET INC-CL A,0.038245,7501240662.920000,02079K305,US02079K3059,BBG009S39JX6,BYVY8G0,2617558.000000
2021-09-02,2021-09-02,QQQ,HON,HONEYWELL INTERNATIONAL INC,0.010833,2124648221.820000,438516106,US4385161066,BBG000H556T9,2020459,9198806.000000
2021-09-02,2021-09-02,QQQ,IDXX,IDEXX LABS,0.003947,774242864.640000,45168D104,US45168D1046,BBG000BLRT07,2459202,1129556.000000
2021-09-02,2021-09-02,QQQ,ILMN,ILLUMINA INC,0.004629,907927429.620000,452327109,US4523271090,BBG000DSMS70,2613990,1933653.000000
2021-09-02,2021-09-02,QQQ,INCY,Incyte Corp.,0.001147,224941642.600000,45337C102,US45337C1027,BBG000BNPSQ9,2471950,2912620.000000
2021-09-02,2021-09-02,QQQ,INTC,INTEL CORP,0.014650,2873477767.230000,458140100,US4581401001,BBG000C0G1D1,2463247,53479951.000000
2021-09-02,2021-09-02,QQQ,INTU,INTUIT INC,0.010329,2025937108.580000,461202103,US4612021034,BBG000BH5DV1,2459020,3619102.000000
2021-09-02,2021-09-02,QQQ,ISRG,INTUITIVE SURGICAL INC,0.008568,1680445138.510000,46120E602,US46120E6023,BBG000BJPDZ1,2871301,1568267.000000
2021-09-02,2021-09-02,QQQ,JD,JD.COM INC-ADR,0.004366,856385873.200000,47215P106,US47215P1066,BBG005YHY0Q7,BMM27D9,10672805.000000
2021-09-02,2021-09-02,QQQ,KDP,KEURIG DR PEPPER INC,0.003432,673166609.500000,49271V100,US49271V1008,BBG000TJM7F0,BD3W133,18772075.000000
2021-09-02,2021-09-02,QQQ,KHC,KRAFT HEINZ CO/THE,0.002979,584318958.810000,500754106,US5007541064,BBG005CPNTQ2,BYRY499,16199583.000000
2021-09-02,2021-09-02,QQQ,KLAC,KLA Corporation,0.003495,685590136.650000,482480100,US4824801009,BBG000BMTFR4,2480138,2030115.000000
2021-09-02,2021-09-02,QQQ,LRCX,LAM RESEARCH CORP,0.005798,1137274176.600000,512807108,US5128071082,BBG000BNFLM9,2502247,1888846.000000
2021-09-02,2021-09-02,QQQ,LULU,LULULEMON ATHLETICA INC,0.003282,643631619.680000,550021109,US5500211090,BBG000R8ZVD1,B23FN39,1657264.000000
2021-09-02,2021-09-02,QQQ,MAR,"Marriott International, Inc Class A",0.002977,583948922.600000,571903202,US5719032022,BBG000BGD7W6,2210614,4312769.000000
2021-09-02,2021-09-02,QQQ,MCHP,MICROCHIP TECHNOLOGY INC,0.002886,566109796.530000,595017104,US5950171042,BBG000BHCP19,2592174,3622639.000000
2021-09-02,2021-09-02,QQQ,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.005873,1151972930.880000,609207105,US6092071058,BBG000D4LWF6,B8CKK03,18604214.000000
2021-09-02,2021-09-02,QQQ,MELI,MERCADOLIBRE INC,0.006501,1275156769.840000,58733R102,US58733R1023,BBG000GQPB11,B23X1H3,660248.000000
2021-09-02,2021-09-02,QQQ,MNST,MONSTER BEVERAGE CORP,0.003483,683238356.800000,61174X109,US61174X1090,BBG008NVB1C0,BZ07BW4,7000393.000000
2021-09-02,2021-09-02,QQQ,MRNA,MODERNA INC,0.010782,2114739575.940000,60770K107,US60770K1079,BBG003PHHZT1,BGSXTS3,5317959.000000
2021-09-02,2021-09-02,QQQ,MRVL.UW,MARVELL TECHNOLOGY GROUP LTD MRVL,0.003392,665361735.360000,573874104,US5738741041,BBG00ZXBJ153,BNKJSM5,10850648.000000
2021-09-02,2021-09-02,QQQ,MSFT,MICROSOFT CORP,0.100647,19740520727.850000,594918104,US5949181045,BBG000BPH459,2588173,65550459.000000
2021-09-02,2021-09-02,QQQ,MTCH,MATCH GROUP INC,0.002685,526585835.180000,57667L107,US57667L1070,BBG00VT0KNC3,BK80XH9,3579538.000000
2021-09-02,2021-09-02,QQQ,MU,MICRON TECHNOLOGY INC,0.005603,1098911984.310000,595112103,US5951121038,BBG000C5Z1S3,2588184,14852169.000000
2021-09-02,2021-09-02,QQQ,NFLX,NETFLIX INC,0.017622,3456209848.250000,64110L106,US64110L1061,BBG000CL9VN6,2857817,5872415.000000
2021-09-02,2021-09-02,QQQ,NTES,NETEASE INC-ADR,0.001931,378747940.910000,64110W102,US64110W1027,BBG000BX72V8,2606440,3990601.000000
2021-09-02,2021-09-02,QQQ,NVDA,NVIDIA CORP,0.037687,7391677741.800000,67066G104,US67066G1040,BBG000BBJQV0,2379504,33004455.000000
2021-09-02,2021-09-02,QQQ,NXPI,NXP Semiconductors NV,0.003946,773906763.140000,N6596X109,NL0009538784,BBG000BND699,B505PN7,3652054.000000
2021-09-02,2021-09-02,QQQ,OKTA,Okta Inc.,0.002295,450109851.500000,679295105,US6792951054,BBG001YV1SM4,BDFZSP1,1656338.000000
2021-09-02,2021-09-02,QQQ,ORLY,OREILLY AUTOMOTIVE INC,0.002727,534833731.740000,67103H107,US67103H1077,BBG000BGYWY6,B65LWX6,924007.000000
2021-09-02,2021-09-02,QQQ,PAYX,PAYCHEX INC,0.002767,542751898.880000,704326107,US7043261079,BBG000BQSQ38,2674458,4772704.000000
2021-09-02,2021-09-02,QQQ,PCAR,PACCAR INC,0.001967,385803495.750000,693718108,US6937181088,BBG000BQVTF5,2665861,4597825.000000
2021-09-02,2021-09-02,QQQ,PDD,Pinduoduo Inc. ADR,0.002625,514918542.600000,722304102,US7223041028,BBG00LBLDDR2,BYVW0F7,5010885.000000
2021-09-02,2021-09-02,QQQ,PEP,PEPSICO INC,0.014643,2871945023.450000,713448108,US7134481081,BBG000DH7JK6,2681511,18298471.000000
2021-09-02,2021-09-02,QQQ,PTON,Peloton Interactive Inc. Class A,0.001833,359485765.000000,70614W100,US70614W1009,BBG00JG0FFZ2,BJ7WJS2,3559265.000000
2021-09-02,2021-09-02,QQQ,PYPL,PAYPAL HOLDINGS INC,0.022649,4442373676.790000,70450Y103,US70450Y1038,BBG0077VNXV6,BYW36M8,15558343.000000
2021-09-02,2021-09-02,QQQ,QCOM,QUALCOMM INC,0.011054,2168016031.520000,747525103,US7475251036,BBG000CGC1X8,2714923,14939471.000000
2021-09-02,2021-09-02,QQQ,REGN,REGENERON PHARMACEUTICALS,0.004777,936934132.500000,75886F107,US75886F1075,BBG000C734W3,2730190,1386510.000000
2021-09-02,2021-09-02,QQQ,ROST,ROSS STORES INC,0.002810,551058241.825000,778296103,US7782961038,BBG000BSBZH7,2746711,4723019.000000
2021-09-02,2021-09-02,QQQ,SBUX,STARBUCKS CORP,0.009339,1831622934.020000,855244109,US8552441094,BBG000CTQBF3,2842255,15605546.000000
2021-09-02,2021-09-02,QQQ,SGEN,SEATTLE GENETICS INC COMMON STOCK USD.001,0.001935,379488772.890000,81181C104,US81181C1045,,BLPK4D2,2403501.000000
2021-09-02,2021-09-02,QQQ,SIRI,Sirius XM Holdings Inc.,0.001760,345118637.500000,82968B103,US82968B1035,BBG000BT0093,BGLDK10,54178750.000000
2021-09-02,2021-09-02,QQQ,SNPS,SYNOPSYS INC,0.003480,682483714.380000,871607107,US8716071076,BBG000BSFRF3,2867719,2020737.000000
2021-09-02,2021-09-02,QQQ,SPLK,SPLUNK INC,0.001750,343220444.700000,848637104,US8486371045,BBG001C7TST4,B424494,2170770.000000
2021-09-02,2021-09-02,QQQ,SWKS,SKYWORKS SOLUTIONS INC,0.002043,400721504.430000,83088M102,US83088M1027,BBG000KLB4Q1,2961053,2186509.000000
2021-09-02,2021-09-02,QQQ,TCOM.UW,TRIP.COM GROUP LTD,0.001111,217980692.600000,89677Q107,US89677Q1076,,BK1K3N2,6977615.000000
2021-09-02,2021-09-02,QQQ,TEAM,ATLASSIAN CORP PLC-CLASS A,0.003435,673702888.000000,,GB00BZ09BD16,BBG00BDQ1H13,BZ09BD1,1791763.000000
2021-09-02,2021-09-02,QQQ,TMUS,T-MOBILE US INC,0.011461,2247986702.770000,872590104,US8725901040,BBG000NDV1D4,B94Q9V0,16513529.000000
2021-09-02,2021-09-02,QQQ,TSLA,Tesla  Inc.,0.038744,7599111655.080000,88160R101,US88160R1014,BBG000N9MNX3,B616C79,10375772.000000
2021-09-02,2021-09-02,QQQ,TXN,TEXAS INSTRUMENTS INC,0.011812,2316726744.800000,882508104,US8825081040,BBG000BVV7G1,2885409,12231280.000000
2021-09-02,2021-09-02,QQQ,VRSK,VERISK ANALYTICS INC,0.002239,439221571.800000,92345Y106,US92345Y1064,BBG000BCZL41,B4P9W92,2146733.000000
2021-09-02,2021-09-02,QQQ,VRSN,VERISIGN INC,0.001677,328899343.500000,92343E102,US92343E1029,BBG000BGKHZ3,2142922,1491607.000000
2021-09-02,2021-09-02,QQQ,VRTX,VERTEX PHARMACEUTICALS INC,0.003482,683000867.500000,92532F100,US92532F1003,BBG000C1S2X2,2931034,3428375.000000
2021-09-02,2021-09-02,QQQ,WBA,WALGREENS BOOTS ALLIANCE INC,0.003022,592785362.340000,931427108,US9314271084,BBG000BWLMJ4,BTN1Y44,11448153.000000
2021-09-02,2021-09-02,QQQ,WDAY,WORKDAY INC-CLASS A,0.003463,679167138.720000,98138H101,US98138H1014,BBG000VC0T95,B8K6ZD1,2503196.000000
2021-09-02,2021-09-02,QQQ,XEL,XCEL ENERGY INC,0.002556,501245179.200000,98389B100,US98389B1008,BBG000BCTQ65,2614807,7128060.000000
2021-09-02,2021-09-02,QQQ,XLNX,XILINX INC,0.002559,501879069.300000,983919101,US9839191015,BBG000C0F570,2985677,3255995.000000
2021-09-02,2021-09-02,QQQ,ZM,ZOOM VIDEO COMMUNICATIONS-A,0.004708,923392086.920000,98980L101,US98980L1017,BBG0042V6JM8,BGSP7M9,3129188.000000
