etfg_date,as_of_date,etf_ticker,constituent_ticker,constituent_description,constituent_weight,constituent_market_value,constituent_cusip,constituent_isin,constituent_figi,constituent_sedol,shares_held_of_constituent
2021-08-31,2021-08-31,QQQ,MRNA,MODERNA INC,0.010229,1990199049.030000,60770K107,US60770K1079,BBG003PHHZT1,BGSXTS3,5283387.000000
2021-08-31,2021-08-31,QQQ,MRVL.UW,MARVELL TECHNOLOGY GROUP LTD MRVL,0.003390,659638235.160000,573874104,US5738741041,BBG00ZXBJ153,BNKJSM5,10780164.000000
2021-08-31,2021-08-31,QQQ,MSFT,MICROSOFT CORP,0.101046,19659789795.720000,594918104,US5949181045,BBG000BPH459,2588173,65124519.000000
2021-08-31,2021-08-31,QQQ,MTCH,MATCH GROUP INC,0.002512,488776360.160000,57667L107,US57667L1070,BBG00VT0KNC3,BK80XH9,3556289.000000
2021-08-31,2021-08-31,QQQ,MU,MICRON TECHNOLOGY INC,0.005589,1087494279.300000,595112103,US5951121038,BBG000C5Z1S3,2588184,14755689.000000
2021-08-31,2021-08-31,QQQ,NFLX,NETFLIX INC,0.017068,3320820663.480000,64110L106,US64110L1061,BBG000CL9VN6,2857817,5834292.000000
2021-08-31,2021-08-31,QQQ,NTES,NETEASE INC-ADR,0.001985,386238346.240000,64110W102,US64110W1027,BBG000BX72V8,2606440,3964672.000000
2021-08-31,2021-08-31,QQQ,NVDA,NVIDIA CORP,0.037726,7340034112.950000,67066G104,US67066G1040,BBG000BBJQV0,2379504,32789967.000000
2021-08-31,2021-08-31,QQQ,NXPI,NXP Semiconductors NV,0.004012,780563923.680000,N6596X109,NL0009538784,BBG000BND699,B505PN7,3628336.000000
2021-08-31,2021-08-31,QQQ,OKTA,Okta Inc.,0.002229,433767243.600000,679295105,US6792951054,BBG001YV1SM4,BDFZSP1,1645551.000000
2021-08-31,2021-08-31,QQQ,ORLY,OREILLY AUTOMOTIVE INC,0.002803,545351776.160000,67103H107,US67103H1077,BBG000BGYWY6,B65LWX6,917977.000000
2021-08-31,2021-08-31,QQQ,PAYX,PAYCHEX INC,0.002790,542780453.010000,704326107,US7043261079,BBG000BQSQ38,2674458,4741683.000000
2021-08-31,2021-08-31,QQQ,PCAR,PACCAR INC,0.001922,373977493.410000,693718108,US6937181088,BBG000BQVTF5,2665861,4567943.000000
2021-08-31,2021-08-31,QQQ,PDD,Pinduoduo Inc. ADR,0.002559,497931866.460000,722304102,US7223041028,BBG00LBLDDR2,BYVW0F7,4978323.000000
2021-08-31,2021-08-31,QQQ,PEP,PEPSICO INC,0.014613,2843109677.070000,713448108,US7134481081,BBG000DH7JK6,2681511,18179613.000000
2021-08-31,2021-08-31,QQQ,PTON,Peloton Interactive Inc. Class A,0.001821,354286868.500000,70614W100,US70614W1009,BBG00JG0FFZ2,BJ7WJS2,3536150.000000
2021-08-31,2021-08-31,QQQ,PYPL,PAYPAL HOLDINGS INC,0.022933,4461886898.400000,70450Y103,US70450Y1038,BBG0077VNXV6,BYW36M8,15457240.000000
2021-08-31,2021-08-31,QQQ,QCOM,QUALCOMM INC,0.011138,2167137071.880000,747525103,US7475251036,BBG000CGC1X8,2714923,14842388.000000
2021-08-31,2021-08-31,QQQ,REGN,REGENERON PHARMACEUTICALS,0.004768,927630048.800000,75886F107,US75886F1075,BBG000C734W3,2730190,1377532.000000
2021-08-31,2021-08-31,QQQ,ROST,ROSS STORES INC,0.002855,555572227.200000,778296103,US7782961038,BBG000BSBZH7,2746711,4692333.000000
2021-08-31,2021-08-31,QQQ,SBUX,STARBUCKS CORP,0.009362,1821585520.750000,855244109,US8552441094,BBG000CTQBF3,2842255,15504175.000000
2021-08-31,2021-08-31,QQQ,SGEN,SEATTLE GENETICS INC COMMON STOCK USD.001,0.002057,400210364.000000,81181C104,US81181C1045,,BLPK4D2,2387890.000000
2021-08-31,2021-08-31,QQQ,SIRI,Sirius XM Holdings Inc.,0.001735,337493477.970000,82968B103,US82968B1035,BBG000BT0093,BGLDK10,53826711.000000
2021-08-31,2021-08-31,QQQ,SNPS,SYNOPSYS INC,0.003428,667006685.200000,871607107,US8716071076,BBG000BSFRF3,2867719,2007605.000000
2021-08-31,2021-08-31,QQQ,SPLK,SPLUNK INC,0.001694,329681276.440000,848637104,US8486371045,BBG001C7TST4,B424494,2156612.000000
2021-08-31,2021-08-31,QQQ,SWKS,SKYWORKS SOLUTIONS INC,0.002048,398531075.300000,83088M102,US83088M1027,BBG000KLB4Q1,2961053,2172305.000000
2021-08-31,2021-08-31,QQQ,TCOM.UW,TRIP.COM GROUP LTD,0.001086,211364485.440000,89677Q107,US89677Q1076,,BK1K3N2,6932256.000000
2021-08-31,2021-08-31,QQQ,TEAM,ATLASSIAN CORP PLC-CLASS A,0.003358,653405341.300000,,GB00BZ09BD16,BBG00BDQ1H13,BZ09BD1,1780105.000000
2021-08-31,2021-08-31,QQQ,TMUS,T-MOBILE US INC,0.011554,2247986019.240000,872590104,US8725901040,BBG000NDV1D4,B94Q9V0,16406262.000000
2021-08-31,2021-08-31,QQQ,TSLA,Tesla  Inc.,0.038980,7584073976.400000,88160R101,US88160R1014,BBG000N9MNX3,B616C79,10308370.000000
2021-08-31,2021-08-31,QQQ,TXN,TEXAS INSTRUMENTS INC,0.011924,2319903574.380000,882508104,US8825081040,BBG000BVV7G1,2885409,12151818.000000
2021-08-31,2021-08-31,QQQ,VRSK,VERISK ANALYTICS INC,0.002212,430313122.720000,92345Y106,US92345Y1064,BBG000BCZL41,B4P9W92,2132797.000000
2021-08-31,2021-08-31,QQQ,VRSN,VERISIGN INC,0.001647,320473963.920000,92343E102,US92343E1029,BBG000BGKHZ3,2142922,1481892.000000
2021-08-31,2021-08-31,QQQ,VRTX,VERTEX PHARMACEUTICALS INC,0.003506,682213977.990000,92532F100,US92532F1003,BBG000C1S2X2,2931034,3406131.000000
2021-08-31,2021-08-31,QQQ,WBA,WALGREENS BOOTS ALLIANCE INC,0.002967,577219487.250000,931427108,US9314271084,BBG000BWLMJ4,BTN1Y44,11373783.000000
2021-08-31,2021-08-31,QQQ,WDAY,WORKDAY INC-CLASS A,0.003492,679325701.400000,98138H101,US98138H1014,BBG000VC0T95,B8K6ZD1,2486915.000000
2021-08-31,2021-08-31,QQQ,XEL,XCEL ENERGY INC,0.002502,486871206.250000,98389B100,US98389B1008,BBG000BCTQ65,2614807,7081763.000000
2021-08-31,2021-08-31,QQQ,XLNX,XILINX INC,0.002587,503306110.570000,983919101,US9839191015,BBG000C0F570,2985677,3234823.000000
2021-08-31,2021-08-31,QQQ,ZM,ZOOM VIDEO COMMUNICATIONS-A,0.004626,900022786.500000,98980L101,US98980L1017,BBG0042V6JM8,BGSP7M9,3108887.000000
